pedid	animal_id	tag_id	id_herd	province	district	ward	wardno	birthdate	milkingdate	calvingyear	animalid_calvingyear	calvingdate	calvingmonth	dim	parity	age_y	age_m	milkam	milkpm	totalmilk	fat_p	prot_p	snf
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	10/01/2021	2021	13255_2021	10/01/2021	January	0	2	1	12	9.4	6.9	16.3	3.3	3	9.4
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	10/02/2021	2021	13255_2021	10/01/2021	January	31	2	1	13	8.4	6	14.4	3.3	3	8.2
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	10/03/2021	2021	13255_2021	10/01/2021	January	59	2	1	14	6.7	6	12.7	3.7	3.2	8.9
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	06/05/2021	2021	13255_2021	10/01/2021	January	116	2	1	16	5.2	4.7	9.9	3.7	3.3	9.1
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	06/06/2021	2021	13255_2021	10/01/2021	January	147	2	1	17	7.9	7	14.9	3.6	3	8.2
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	06/07/2021	2021	13255_2021	10/01/2021	January	177	2	1	18	7.9	7	14.9	3.6	3	8.2
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	07/08/2021	2021	13255_2021	10/01/2021	January	209	2	1	19	3.1	2.5	5.6	4.2	2.6	7.2
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	09/10/2021	2021	13255_2021	10/01/2021	January	272	2	1	21	6.1	4.6	10.7	4	3.4	9.1
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	09/11/2021	2021	13255_2021	10/01/2021	January	303	2	1	22	7.2	5.4	12.6	4	3.3	9.2
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	09/12/2021	2021	13255_2021	10/01/2021	January	333	2	1	23	6.6	5	11.6	3.6	3	8.7
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	07/03/2022	2022	13255_2022	07/03/2022	March	0	3	2	26	4.5	3.3	7.8	4.1	3.1	8.6
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	06/04/2022	2022	13255_2022	07/03/2022	March	30	3	2	27	4.1	3.8	7.9	4	3.3	9.1
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	08/05/2022	2022	13255_2022	07/03/2022	March	62	3	2	28	2.7	2.5	5.2	4.7	3.3	9
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	06/06/2022	2022	13255_2022	07/03/2022	March	91	3	2	29	3	3.5	6.5	4.4	3.4	8.7
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	09/09/2022	2022	13255_2022	07/03/2022	March	186	3	2	32	8	8	16	2.4	2.5	7.1
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	09/10/2022	2022	13255_2022	07/03/2022	March	216	3	2	33	7.6	9.4	17	1.9	3.1	8.5
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	09/11/2022	2022	13255_2022	07/03/2022	March	247	3	2	34	9.3	6.3	15.6	2.2	2.9	7.3
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	09/12/2022	2022	13255_2022	07/03/2022	March	277	3	2	35	7.6	5.8	13.4	2.6	3	7.8
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	07/01/2023	2023	13255_2023	07/01/2023	January	0	4	3	36	7.7	5.4	13.1	3.4	3.1	8.6
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	06/02/2023	2023	13255_2023	07/01/2023	January	30	4	3	37	6.8	5.4	12.2	4	3.2	8.7
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	07/03/2023	2023	13255_2023	07/01/2023	January	59	4	3	38	5.9	5	10.9	3.6	3.3	8.8
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	06/04/2023	2023	13255_2023	07/01/2023	January	89	4	3	39	5.8	5	10.8	4.4	3	8.8
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	06/05/2023	2023	13255_2023	07/01/2023	January	119	4	3	40	5.8	4.4	10.2	3.8	3.4	8.3
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	06/06/2023	2023	13255_2023	07/01/2023	January	150	4	3	41	3.6	3.4	7	4	3.4	9.1
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	08/07/2023	2023	13255_2023	07/01/2023	January	182	4	3	42	3.1	3.3	6.4	4.4	3	8.9
1138	13255	13255	400408002	Daki	Nahu	Dipur	5	01/01/2020	08/08/2023	2023	13255_2023	07/01/2023	January	213	4	3	43	3.1	2.9	6	5.2	3.2	8.4
4356	13256	13256	400408002	Daki	Nahu	Dipur	5	01/02/2018	10/06/2018	2018	13256_2018	10/06/2018	June	0	1	0	4	3.5	3.85	7.35	5.4	3.7	10.3
4356	13256	13256	400408002	Daki	Nahu	Dipur	5	01/02/2018	10/08/2018	2018	13256_2018	10/06/2018	June	61	1	0	6	3	4.22	7.22	3.7	3.9	11
4356	13256	13256	400408003	Daki	Nahu	Dipur	5	01/02/2018	10/09/2018	2018	13256_2018	10/06/2018	June	92	1	0	7	3	1.2	4.2	5.9	4.1	11.4
4356	13256	13256	400408002	Daki	Nahu	Dipur	5	01/02/2018	10/10/2018	2018	13256_2018	10/06/2018	June	122	1	0	8	6.6	6.6	13.2	4.3	3.8	10.6
4356	13256	13256	400408002	Daki	Nahu	Dipur	5	01/02/2018	10/11/2018	2018	13256_2018	10/06/2018	June	153	1	0	9	6.4	5.6	12	4.3	3.88	10.6
4356	13256	13256	400408002	Daki	Nahu	Dipur	5	01/02/2018	10/12/2018	2018	13256_2018	10/06/2018	June	183	1	0	10	5.7	4.4	10.1	4	4.5	9.9
4356	13256	13256	400408002	Daki	Nahu	Dipur	5	01/02/2018	10/05/2019	2019	13256_2019	10/05/2019	May	0	2	1	15	3.9	3.4	7.3	4.8	4	11.1
4356	13256	13256	400408002	Daki	Nahu	Dipur	5	01/02/2018	10/06/2019	2019	13256_2019	10/05/2019	May	31	2	1	16	2	1.6	3.6	4.5	3.9	10.7
4356	13256	13256	400408002	Daki	Nahu	Dipur	5	01/02/2018	10/08/2019	2019	13256_2019	10/05/2019	May	92	2	1	18	2	1.8	3.8	4.5	3.1	8.5
4356	13256	13256	400408002	Daki	Nahu	Dipur	5	01/02/2018	10/09/2019	2019	13256_2019	10/05/2019	May	123	2	1	19	1.2	1	2.2	4.2	3.3	9.4
4356	13256	13256	400408002	Daki	Nahu	Dipur	5	01/02/2018	10/11/2019	2019	13256_2019	10/05/2019	May	184	2	1	21	8.8	8.1	16.9	3	2.8	7.5
4356	13256	13256	400408002	Daki	Nahu	Dipur	5	01/02/2018	10/12/2019	2019	13256_2019	10/05/2019	May	214	2	1	22	8.5	7.8	16.3	3.4	3	7.9
4356	13256	13256	400408002	Daki	Nahu	Dipur	5	01/02/2018	10/01/2020	2020	13256_2020	10/01/2020	January	0	3	1	23	7.4	6.9	14.3	3.4	3.2	8.8
4356	13256	13256	400408002	Daki	Nahu	Dipur	5	01/02/2018	10/02/2020	2020	13256_2020	10/01/2020	January	31	3	2	24	7.1	6.7	13.8	3.6	3.4	9
4356	13256	13256	400408002	Daki	Nahu	Dipur	5	01/02/2018	10/03/2020	2020	13256_2020	10/01/2020	January	60	3	2	25	6.7	6.2	12.9	4.5	3.3	9
4356	13256	13256	400408002	Daki	Nahu	Dipur	5	01/02/2018	10/07/2020	2020	13256_2020	10/01/2020	January	182	3	2	29	3.2	2.7	5.9	3.3	3	8.3
4356	13256	13256	400408002	Daki	Nahu	Dipur	5	01/02/2018	10/09/2020	2020	13256_2020	10/01/2020	January	244	3	2	31	5	2.2	7.2	3.7	3.2	8.6
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	10/06/2018	2018	13257_2018	10/06/2018	June	0	1	0	2	3	3.3	6.3	4.5	3.9	10.6
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	10/08/2018	2018	13257_2018	10/06/2018	June	61	1	0	4	2	4.4	6.4	4.8	3.9	10.6
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	10/10/2018	2018	13257_2018	10/06/2018	June	122	1	0	6	2.4	2.44	4.84	5.5	4	11
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	10/11/2018	2018	13257_2018	10/06/2018	June	153	1	0	7	2.2	1.3	3.5	5.5	4	10
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	10/12/2018	2018	13257_2018	10/06/2018	June	183	1	0	8	1.6	1	2.6	5.1	4.6	10
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	10/05/2019	2019	13257_2019	10/05/2019	May	0	2	1	13	4.1	3.6	7.7	2.8	3.4	9.7
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	10/06/2019	2019	13257_2019	10/05/2019	May	31	2	1	14	5.3	4.9	10.2	3.4	4	9.3
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	10/08/2019	2019	13257_2019	10/05/2019	May	92	2	1	16	5.9	5.6	11.5	4.2	4.7	11
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	10/09/2019	2019	13257_2019	10/05/2019	May	123	2	1	17	3.2	2.8	6	3.5	3.8	10.7
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	10/11/2019	2019	13257_2019	10/05/2019	May	184	2	1	19	4.7	4.1	8.8	3.8	3.1	9.6
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	10/12/2019	2019	13257_2019	10/05/2019	May	214	2	1	20	4.5	4	8.5	3.7	3	9.8
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	10/01/2020	2020	13257_2020	10/01/2020	January	0	3	1	21	3	2.5	5.5	3.1	2.9	8
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	10/02/2020	2020	13257_2020	10/01/2020	January	31	3	1	22	2.6	2.1	4.7	3.8	3.4	9.5
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	10/03/2020	2020	13257_2020	10/01/2020	January	60	3	1	23	2.7	2.3	5	3.1	2.5	6.8
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	10/09/2020	2020	13257_2020	10/01/2020	January	244	3	2	29	6.4	5.9	12.3	4	2.9	8.2
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	10/11/2020	2020	13257_2020	10/01/2020	January	305	3	2	31	5.8	5.3	11.1	3.5	3.1	8.2
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	10/12/2020	2020	13257_2020	10/01/2020	January	335	3	2	32	6.1	5.5	11.6	2.1	3.2	8.9
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	10/01/2021	2021	13257_2021	10/01/2021	January	0	4	2	33	7	3.3	10.3	3.9	3.2	8.5
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	10/02/2021	2021	13257_2021	10/01/2021	January	31	4	2	34	4.3	3.4	7.7	2.8	2.5	7
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	10/03/2021	2021	13257_2021	10/01/2021	January	59	4	2	35	3.5	2.9	6.4	4.4	3.9	10
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	07/08/2021	2021	13257_2021	10/01/2021	January	209	4	3	40	7.8	7.4	15.2	3.8	3.2	8.8
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	08/09/2021	2021	13257_2021	10/01/2021	January	241	4	3	41	9.5	7.5	17	3.7	3.2	9
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	09/10/2021	2021	13257_2021	10/01/2021	January	272	4	3	42	7.6	6	13.6	3.6	3.1	8.4
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	09/11/2021	2021	13257_2021	10/01/2021	January	303	4	3	43	7.2	5.5	12.7	4.1	3.2	8.7
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	09/12/2021	2021	13257_2021	10/01/2021	January	333	4	3	44	6.8	5.3	12.1	3.6	3.1	8.1
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	07/03/2022	2022	13257_2022	07/03/2022	March	0	5	3	47	5	3.3	8.3	4	3.1	8.7
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	06/04/2022	2022	13257_2022	07/03/2022	March	30	5	4	48	5.9	5.8	11.7	3.7	3	8.7
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	08/05/2022	2022	13257_2022	07/03/2022	March	62	5	4	49	3.8	3.6	7.4	4.4	3.4	8.9
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	06/06/2022	2022	13257_2022	07/03/2022	March	91	5	4	50	6.5	5.2	11.7	3.4	3.1	8.5
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	09/10/2022	2022	13257_2022	07/03/2022	March	216	5	4	54	5.8	4.8	10.6	3.6	3.4	9.6
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	09/11/2022	2022	13257_2022	07/03/2022	March	247	5	4	55	7.4	6.3	13.7	3.9	3.1	8
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	09/12/2022	2022	13257_2022	07/03/2022	March	277	5	4	56	6.4	5.1	11.5	3.9	3.2	7.5
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	07/01/2023	2023	13257_2023	07/01/2023	January	0	6	4	57	5.7	4	9.7	4.1	3.2	8.2
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	06/02/2023	2023	13257_2023	07/01/2023	January	30	6	4	58	4.8	4.5	9.3	3.3	3.3	9.1
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	07/03/2023	2023	13257_2023	07/01/2023	January	59	6	4	59	5.2	3.8	9	3.4	3.1	8.6
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	06/04/2023	2023	13257_2023	07/01/2023	January	89	6	5	60	5.3	4.7	10	3.7	3	8.4
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	06/05/2023	2023	13257_2023	07/01/2023	January	119	6	5	61	4.2	3.9	8.1	3.9	3.2	8.7
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	06/06/2023	2023	13257_2023	07/01/2023	January	150	6	5	62	5	3.9	8.9	3.9	3.4	9
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	08/07/2023	2023	13257_2023	07/01/2023	January	182	6	5	63	4.3	4	8.3	4.1	3.3	8.6
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	08/08/2023	2023	13257_2023	07/01/2023	January	213	6	5	64	3.1	3.6	6.7	4.6	3.3	9
1139	13257	13257	400408002	Daki	Nahu	Dipur	5	02/04/2018	09/09/2023	2023	13257_2023	07/01/2023	January	245	6	5	65	2.1	1.7	3.8	3.9	3.1	9.5
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	10/06/2018	2018	13258_2018	10/06/2018	June	0	1	4	59	2	2.2	4.2	5.8	4	10.9
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	10/10/2018	2018	13258_2018	10/06/2018	June	122	1	5	63	8.2	8.2	16.4	3.6	3.5	9.7
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	10/11/2018	2018	13258_2018	10/06/2018	June	153	1	5	64	8	7.2	15.2	3.6	3.5	9.7
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	10/12/2018	2018	13258_2018	10/06/2018	June	183	1	5	65	7.2	6	13.2	5.3	4.3	10.2
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	10/05/2019	2019	13258_2019	10/05/2019	May	0	2	5	70	5.3	4.6	9.9	4.1	2.9	7.9
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	10/06/2019	2019	13258_2019	10/05/2019	May	31	2	5	71	5	4.7	9.7	4	3.2	8.3
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	10/08/2019	2019	13258_2019	10/05/2019	May	92	2	6	73	4.9	4.5	9.4	4.2	3.5	10.6
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	10/09/2019	2019	13258_2019	10/05/2019	May	123	2	6	74	4.5	4.1	8.6	4.2	3.4	10.5
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	10/10/2019	2019	13258_2019	10/05/2019	May	153	2	6	75	2	5.5	7.5	4	3.1	8.4
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	10/11/2019	2019	13258_2019	10/05/2019	May	184	2	6	76	5	4.5	9.5	3.9	3.4	9.5
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	10/12/2019	2019	13258_2019	10/05/2019	May	214	2	6	77	4.4	4.1	8.5	4	3.6	9.4
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	10/07/2020	2020	13258_2020	10/07/2020	July	0	3	7	84	8.5	8	16.5	2.9	2.7	7.6
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	10/09/2020	2020	13258_2020	10/07/2020	July	62	3	7	86	1	5.6	6.6	2.5	3	8
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	10/11/2020	2020	13258_2020	10/07/2020	July	123	3	7	88	8.3	7.8	16.1	3.4	2.6	8
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	10/12/2020	2020	13258_2020	10/07/2020	July	153	3	7	89	7.5	7	14.5	4.3	2.9	8
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	10/01/2021	2021	13258_2021	10/01/2021	January	0	4	7	90	7.5	5	12.5	3.9	3.2	8.4
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	10/02/2021	2021	13258_2021	10/01/2021	January	31	4	7	91	4.9	3.7	8.6	2.6	2.4	6.8
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	10/03/2021	2021	13258_2021	10/01/2021	January	59	4	7	92	5.3	4.2	9.5	4.7	3.2	8.9
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	06/04/2021	2021	13258_2021	10/01/2021	January	86	4	7	93	5	3.6	8.6	4.2	3.4	9.2
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	06/05/2021	2021	13258_2021	10/01/2021	January	116	4	7	94	3.8	3.7	7.5	4.1	3.3	9
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	06/06/2021	2021	13258_2021	10/01/2021	January	147	4	7	95	10	7.5	17.5	4.2	3.3	9.2
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	06/07/2021	2021	13258_2021	10/01/2021	January	177	4	8	96	10	7.5	17.5	4.2	3.3	9.2
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	07/03/2022	2022	13258_2022	07/03/2022	March	0	5	8	104	5.8	4.9	10.7	3.5	2.9	8.1
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	06/04/2022	2022	13258_2022	07/03/2022	March	30	5	8	105	4.4	4.5	8.9	3.9	3.1	8.4
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	08/05/2022	2022	13258_2022	07/03/2022	March	62	5	8	106	4.1	5.6	9.7	3.5	3.2	7.9
1141	13258	13258	400408002	Daki	Nahu	Dipur	5	16/06/2013	06/06/2022	2022	13258_2022	07/03/2022	March	91	5	8	107	2.5	2.5	5	4.4	3	8.4
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	10/06/2018	2018	13261_2018	10/06/2018	June	0	1	8	100	4	4.4	8.4	3.7	3.7	10.2
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	10/10/2018	2018	13261_2018	10/06/2018	June	122	1	8	104	9.3	9.3	18.6	2.9	3.7	9.9
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	10/11/2018	2018	13261_2018	10/06/2018	June	153	1	8	105	9.1	7.9	17	2.89	3.6	9.89
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	10/12/2018	2018	13261_2018	10/06/2018	June	183	1	8	106	8.6	7.5	16.1	3.2	3.9	11.6
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	10/05/2019	2019	13261_2019	10/05/2019	May	0	2	9	111	6.9	6.5	13.4	2.5	2.7	7.7
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	10/06/2019	2019	13261_2019	10/05/2019	May	31	2	9	112	4.8	4.3	9.1	2.7	2.9	8
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	10/08/2019	2019	13261_2019	10/05/2019	May	92	2	9	114	3.9	3.5	7.4	4.3	5.3	11.1
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	10/01/2020	2020	13261_2020	10/01/2020	January	0	3	9	119	11.5	10.9	22.4	2.5	3.1	8
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	10/02/2020	2020	13261_2020	10/01/2020	January	31	3	10	120	11.4	10.5	21.9	2.6	3	8.2
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	10/03/2020	2020	13261_2020	10/01/2020	January	60	3	10	121	9.9	9.3	19.2	2.9	2.8	7.8
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	10/07/2020	2020	13261_2020	10/01/2020	January	182	3	10	125	7.3	6.8	14.1	2.7	2.7	7.5
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	10/09/2020	2020	13261_2020	10/01/2020	January	244	3	10	127	3	5.1	8.1	3.3	3	7.5
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	10/02/2021	2021	13261_2021	10/02/2021	February	0	4	11	132	7.6	6.3	13.9	3.3	2.9	8.4
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	10/03/2021	2021	13261_2021	10/02/2021	February	28	4	11	133	10.9	9.3	20.2	3.1	3	8.3
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	06/04/2021	2021	13261_2021	10/02/2021	February	55	4	11	133	12.9	10.2	23.1	3.3	3.2	8.2
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	06/05/2021	2021	13261_2021	10/02/2021	February	85	4	11	134	12.6	11.3	23.9	2.8	3	8.2
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	06/06/2021	2021	13261_2021	10/02/2021	February	116	4	11	135	8.9	8.9	17.8	2.6	2.8	7.7
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	06/07/2021	2021	13261_2021	10/02/2021	February	146	4	11	136	8.9	8.9	17.8	2.6	2.8	7.7
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	07/08/2021	2021	13261_2021	10/02/2021	February	178	4	11	137	9.4	7.9	17.3	4.1	3.3	9
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	08/09/2021	2021	13261_2021	10/02/2021	February	210	4	11	138	7.3	6.7	14	3.6	3.1	8
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	09/10/2021	2021	13261_2021	10/02/2021	February	241	4	11	139	6.7	5	11.7	3.6	2.9	7.9
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	09/11/2021	2021	13261_2021	10/02/2021	February	272	4	11	140	4.2	2.4	6.6	5.5	3.5	9.7
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	09/12/2021	2021	13261_2021	10/02/2021	February	302	4	11	141	4	2.5	6.5	4	3.1	8.1
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	07/03/2022	2022	13261_2022	07/03/2022	March	0	5	12	144	10.3	8.6	18.9	3.3	2.9	7.9
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	06/04/2022	2022	13261_2022	07/03/2022	March	30	5	12	145	11.3	10.9	22.2	3	2.9	7.1
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	08/05/2022	2022	13261_2022	07/03/2022	March	62	5	12	146	10.3	9.5	19.8	3	2.9	7.9
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	06/06/2022	2022	13261_2022	07/03/2022	March	91	5	12	147	9	9.4	18.4	3.2	2.8	7.8
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	09/09/2022	2022	13261_2022	07/03/2022	March	186	5	12	150	5.9	6.2	12.1	3.4	3	7.8
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	09/10/2022	2022	13261_2022	07/03/2022	March	216	5	12	151	5.2	6.6	11.8	3.1	2.9	8
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	09/11/2022	2022	13261_2022	07/03/2022	March	247	5	12	152	5.6	4.6	10.2	3.4	3	7.8
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	09/12/2022	2022	13261_2022	07/03/2022	March	277	5	12	153	3.7	0	3.7	3.9	3.1	8.4
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	07/01/2023	2023	13261_2023	07/01/2023	January	0	6	12	154	5.1	3.5	8.6	4.1	3	8.2
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	06/02/2023	2023	13261_2023	07/01/2023	January	30	6	12	155	5.1	3.8	8.9	3.8	3.1	8.4
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	07/03/2023	2023	13261_2023	07/01/2023	January	59	6	13	156	4.8	4.4	9.2	3.9	3.3	8.2
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	06/04/2023	2023	13261_2023	07/01/2023	January	89	6	13	157	2.6	2.1	4.7	4.1	3.3	9
4359	13261	13261	400408002	Daki	Nahu	Dipur	5	10/02/2010	09/09/2023	2023	13261_2023	07/01/2023	January	245	6	13	162	7	6.6	13.6	3.3	2.9	8
4360	13262	13262	400408002	Daki	Nahu	Dipur	5	05/03/2018	10/06/2018	2018	13262_2018	10/06/2018	June	0	1	0	3	3	3.3	6.3	3.8	3.8	10.3
4360	13262	13262	400408002	Daki	Nahu	Dipur	5	05/03/2018	10/08/2018	2018	13262_2018	10/06/2018	June	61	1	0	5	4	4	8	3.1	6	9.6
4360	13262	13262	400408002	Daki	Nahu	Dipur	5	05/03/2018	10/10/2018	2018	13262_2018	10/06/2018	June	122	1	0	7	6.9	6.77	13.67	2.8	3.9	8.6
4360	13262	13262	400408002	Daki	Nahu	Dipur	5	05/03/2018	10/11/2018	2018	13262_2018	10/06/2018	June	153	1	0	8	6.5	5.6	12.1	2.8	3.1	8.6
4360	13262	13262	400408002	Daki	Nahu	Dipur	5	05/03/2018	10/12/2018	2018	13262_2018	10/06/2018	June	183	1	0	9	3.2	1.9	5.1	4.3	3.8	10.3
4360	13262	13262	400408002	Daki	Nahu	Dipur	5	05/03/2018	10/05/2019	2019	13262_2019	10/05/2019	May	0	2	1	14	6	5.5	11.5	2.8	2.7	7.4
